id_cifra,archivo_presentado,seleccion_presentada,campo_presentado,valor_original,unidad,archivo_fuente,campo_fuente,filtro_fuente,calculo,run_id
F00706,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,liquidation_fees_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,liquidation_fees_usdt,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00707,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,max_drawdown,0.0,según diccionario,evidencia/revision/scenario_summary.csv,max_drawdown,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00708,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,native_fills,0,según diccionario,evidencia/revision/scenario_summary.csv,native_fills,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00709,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,net_return,0.0,según diccionario,evidencia/revision/scenario_summary.csv,net_return,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00710,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,opening_attempts,0,según diccionario,evidencia/revision/scenario_summary.csv,opening_attempts,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00711,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,openings,0,según diccionario,evidencia/revision/scenario_summary.csv,openings,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00712,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,orders,0,según diccionario,evidencia/revision/scenario_summary.csv,orders,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00713,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,partial_fills,0,según diccionario,evidencia/revision/scenario_summary.csv,partial_fills,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00714,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,reconciliation_residual_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,reconciliation_residual_usdt,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00715,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,sharpe,,según diccionario,evidencia/revision/scenario_summary.csv,sharpe,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00716,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,slippage_informational_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,slippage_informational_usdt,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00717,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,spot_pnl_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,spot_pnl_usdt,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00718,tablas/anexo_variantes_ejecucion.csv,late/conditional/alignment_only,unhedged_asset_seconds,0,según diccionario,evidencia/revision/scenario_summary.csv,unhedged_asset_seconds,scenario=alignment_only;window=late;strategy=conditional,copia,run_497651aa331a8648bf0ed438
F00719,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,cagr,-0.0020329706168600303,según diccionario,evidencia/revision/scenario_summary.csv,cagr,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00720,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,capital_deployed_daily_avg_usdt,0.004018376948767123287671232877,según diccionario,evidencia/revision/scenario_summary.csv,capital_deployed_daily_avg_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00721,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,capital_deployed_daily_max_usdt,0.1444636080000000,según diccionario,evidencia/revision/scenario_summary.csv,capital_deployed_daily_max_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00722,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,capital_usdt,10000,según diccionario,evidencia/revision/scenario_summary.csv,capital_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00723,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,closes,2,según diccionario,evidencia/revision/scenario_summary.csv,closes,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00724,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,complete_cycles,0,según diccionario,evidencia/revision/scenario_summary.csv,complete_cycles,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00725,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,covered_asset_seconds,0,según diccionario,evidencia/revision/scenario_summary.csv,covered_asset_seconds,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00726,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,dust_asset_seconds,921120.000000000,según diccionario,evidencia/revision/scenario_summary.csv,dust_asset_seconds,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00727,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,failed_attempts,0,según diccionario,evidencia/revision/scenario_summary.csv,failed_attempts,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00728,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,failed_cycles,2,según diccionario,evidencia/revision/scenario_summary.csv,failed_cycles,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00729,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,fees_usdt,-17.9176684230,según diccionario,evidencia/revision/scenario_summary.csv,fees_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00730,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,fills,8,según diccionario,evidencia/revision/scenario_summary.csv,fills,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00731,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,final_equity_usdt,9979.6702938314000000,según diccionario,evidencia/revision/scenario_summary.csv,final_equity_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00732,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,funding_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,funding_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00733,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,futures_pnl_usdt,-11.7919,según diccionario,evidencia/revision/scenario_summary.csv,futures_pnl_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00734,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,liquidation_fees_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,liquidation_fees_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00735,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,max_drawdown,-0.002033233685060032,según diccionario,evidencia/revision/scenario_summary.csv,max_drawdown,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00736,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,native_fills,8,según diccionario,evidencia/revision/scenario_summary.csv,native_fills,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00737,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,net_return,-0.0020329706168600303,según diccionario,evidencia/revision/scenario_summary.csv,net_return,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00738,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,opening_attempts,2,según diccionario,evidencia/revision/scenario_summary.csv,opening_attempts,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00739,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,openings,0,según diccionario,evidencia/revision/scenario_summary.csv,openings,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00740,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,orders,8,según diccionario,evidencia/revision/scenario_summary.csv,orders,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00741,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,partial_fills,0,según diccionario,evidencia/revision/scenario_summary.csv,partial_fills,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00742,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,reconciliation_residual_usdt,0E-24,según diccionario,evidencia/revision/scenario_summary.csv,reconciliation_residual_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00743,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,sharpe,-1.344174683149752,según diccionario,evidencia/revision/scenario_summary.csv,sharpe,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00744,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,slippage_informational_usdt,2.3943107000000,según diccionario,evidencia/revision/scenario_summary.csv,slippage_informational_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00745,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,spot_pnl_usdt,9.379862254400000000000000,según diccionario,evidencia/revision/scenario_summary.csv,spot_pnl_usdt,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00746,tablas/anexo_variantes_ejecucion.csv,late/permanent/alignment_only,unhedged_asset_seconds,360,según diccionario,evidencia/revision/scenario_summary.csv,unhedged_asset_seconds,scenario=alignment_only;window=late;strategy=permanent,copia,run_497651aa331a8648bf0ed438
F00747,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,cagr,0.0,según diccionario,evidencia/revision/scenario_summary.csv,cagr,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00748,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,capital_deployed_daily_avg_usdt,0E-8,según diccionario,evidencia/revision/scenario_summary.csv,capital_deployed_daily_avg_usdt,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00749,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,capital_deployed_daily_max_usdt,0E-8,según diccionario,evidencia/revision/scenario_summary.csv,capital_deployed_daily_max_usdt,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00750,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,capital_usdt,10000,según diccionario,evidencia/revision/scenario_summary.csv,capital_usdt,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00751,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,closes,0,según diccionario,evidencia/revision/scenario_summary.csv,closes,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00752,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,complete_cycles,0,según diccionario,evidencia/revision/scenario_summary.csv,complete_cycles,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00753,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,covered_asset_seconds,0,según diccionario,evidencia/revision/scenario_summary.csv,covered_asset_seconds,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00754,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,dust_asset_seconds,0,según diccionario,evidencia/revision/scenario_summary.csv,dust_asset_seconds,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00755,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,failed_attempts,0,según diccionario,evidencia/revision/scenario_summary.csv,failed_attempts,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00756,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,failed_cycles,0,según diccionario,evidencia/revision/scenario_summary.csv,failed_cycles,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00757,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,fees_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,fees_usdt,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00758,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,fills,0,según diccionario,evidencia/revision/scenario_summary.csv,fills,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00759,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,final_equity_usdt,10000,según diccionario,evidencia/revision/scenario_summary.csv,final_equity_usdt,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00760,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,funding_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,funding_usdt,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00761,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,futures_pnl_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,futures_pnl_usdt,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00762,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,liquidation_fees_usdt,0,según diccionario,evidencia/revision/scenario_summary.csv,liquidation_fees_usdt,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00763,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,max_drawdown,0.0,según diccionario,evidencia/revision/scenario_summary.csv,max_drawdown,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00764,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,native_fills,0,según diccionario,evidencia/revision/scenario_summary.csv,native_fills,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00765,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,net_return,0.0,según diccionario,evidencia/revision/scenario_summary.csv,net_return,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
F00766,tablas/anexo_variantes_ejecucion.csv,late/conditional/joint_sizing_only,opening_attempts,0,según diccionario,evidencia/revision/scenario_summary.csv,opening_attempts,scenario=joint_sizing_only;window=late;strategy=conditional,copia,run_60882c5937ce61428a302648
